NewDate,Date,level,Pression,PressioncorrigeePam,hauteurcorrigeePam
2021-03-18 12:26:00.000,2021-03-18 12:26:00,0.11,0.01111000605,0.01109980605,0.1098523010005641
2021-03-18 12:26:00.250,2021-03-18 12:26:00,0.11,0.01111000605,0.01109980605,0.1098523010005641
2021-03-18 12:26:00.500,2021-03-18 12:26:00,0.11,0.01111000605,0.01109980605,0.1098523010005641
2021-03-18 12:26:00.750,2021-03-18 12:26:00,0.11,0.01111000605,0.01109980605,0.1098523010005641
2021-03-18 12:26:01.000,2021-03-18 12:26:01,0.11,0.01111000605,0.01109980605,0.1098523010005641
2021-03-18 12:26:01.250,2021-03-18 12:26:01,0.11,0.01111000605,0.01109980605,0.1098523010005641
2021-03-18 12:26:01.500,2021-03-18 12:26:01,0.11,0.01111000605,0.01109980605,0.1098523010005641
2021-03-18 12:26:01.750,2021-03-18 12:26:01,0.11,0.01111000605,0.01109980605,0.1098523010005641
2021-03-18 12:26:02.000,2021-03-18 12:26:02,0.11,0.01111000605,0.01109980605,0.1098523010005641
2021-03-18 12:26:02.250,2021-03-18 12:26:02,0.11,0.01111000605,0.01109980605,0.1098523010005641
2021-03-18 12:26:02.500,2021-03-18 12:26:02,0.11,0.01111000605,0.01109980605,0.1098523010005641
2021-03-18 12:26:02.750,2021-03-18 12:26:02,0.11,0.01111000605,0.01109980605,0.1098523010005641
2021-03-18 12:26:03.000,2021-03-18 12:26:03,0.11,0.01111000605,0.01109980605,0.1098523010005641
2021-03-18 12:26:03.250,2021-03-18 12:26:03,0.11,0.01111000605,0.01109980605,0.1098523010005641
2021-03-18 12:26:03.500,2021-03-18 12:26:03,0.11,0.01111000605,0.01109980605,0.1098523010005641
2021-03-18 12:26:03.750,2021-03-18 12:26:03,0.11,0.01111000605,0.01109980605,0.1098523010005641
2021-03-18 12:26:04.000,2021-03-18 12:26:04,0.11,0.01111000605,0.01109980605,0.1098523010005641
2021-03-18 12:26:04.250,2021-03-18 12:26:04,0.11,0.01111000605,0.01109980605,0.1098523010005641
2021-03-18 12:26:04.500,2021-03-18 12:26:04,0.11,0.01111000605,0.01109980605,0.1098523010005641
2021-03-18 12:26:04.750,2021-03-18 12:26:04,0.11,0.01111000605,0.01109980605,0.1098523010005641
2021-03-18 12:26:05.000,2021-03-18 12:26:05,0.11,0.01111000605,0.01109980605,0.1098523010005641
2021-03-18 12:26:05.250,2021-03-18 12:26:05,0.11,0.01111000605,0.01109980605,0.1098523010005641
2021-03-18 12:26:05.500,2021-03-18 12:26:05,0.11,0.01111000605,0.01109980605,0.1098523010005641
2021-03-18 12:26:05.750,2021-03-18 12:26:05,0.11,0.01111000605,0.01109980605,0.1098523010005641
2021-03-18 12:26:06.000,2021-03-18 12:26:06,0.11,0.01111000605,0.01109980605,0.1098523010005641
2021-03-18 12:26:06.250,2021-03-18 12:26:06,0.11,0.01111000605,0.01109980605,0.1098523010005641
2021-03-18 12:26:06.500,2021-03-18 12:26:06,0.11,0.01111000605,0.01109980605,0.1098523010005641
2021-03-18 12:26:06.750,2021-03-18 12:26:06,0.11,0.01111000605,0.01109980605,0.1098523010005641
2021-03-18 12:26:07.000,2021-03-18 12:26:07,0.11,0.01111000605,0.01109980605,0.1098523010005641
2021-03-18 12:26:07.250,2021-03-18 12:26:07,0.11,0.01111000605,0.01109980605,0.1098523010005641
2021-03-18 12:26:07.500,2021-03-18 12:26:07,0.12,0.012120007200000001,0.012109807200000001,0.11984805676791067
2021-03-18 12:26:07.750,2021-03-18 12:26:07,0.12,0.012120007200000001,0.012109807200000001,0.11984805676791067
2021-03-18 12:26:08.000,2021-03-18 12:26:08,0.13,0.013130008450000001,0.013119808450000001,0.12984381352493493
2021-03-18 12:26:08.250,2021-03-18 12:26:08,0.13,0.013130008450000001,0.013119808450000001,0.12984381352493493
2021-03-18 12:26:08.500,2021-03-18 12:26:08,0.14,0.014140009800000002,0.014129809800000002,0.13983957127163685
2021-03-18 12:26:08.750,2021-03-18 12:26:08,0.14,0.014140009800000002,0.014129809800000002,0.13983957127163685
2021-03-18 12:26:09.000,2021-03-18 12:26:09,0.14,0.014140009800000002,0.014129809800000002,0.13983957127163685
2021-03-18 12:26:09.250,2021-03-18 12:26:09,0.15,0.01515001125,0.01513981125,0.14983533000801638
2021-03-18 12:26:09.500,2021-03-18 12:26:09,0.16,0.0161600128,0.016149812800000003,0.15983108973407364
2021-03-18 12:26:09.750,2021-03-18 12:26:09,0.16,0.0161600128,0.016149812800000003,0.15983108973407364
2021-03-18 12:26:10.000,2021-03-18 12:26:10,0.16,0.0161600128,0.016149812800000003,0.15983108973407364
2021-03-18 12:26:10.250,2021-03-18 12:26:10,0.17,0.01717001445,0.01715981445,0.1698268504498085
2021-03-18 12:26:10.500,2021-03-18 12:26:10,0.17,0.01717001445,0.01715981445,0.1698268504498085
2021-03-18 12:26:10.750,2021-03-18 12:26:10,0.17,0.01717001445,0.01715981445,0.1698268504498085
2021-03-18 12:26:11.000,2021-03-18 12:26:11,0.17,0.01717001445,0.01715981445,0.1698268504498085
2021-03-18 12:26:11.250,2021-03-18 12:26:11,0.17,0.01717001445,0.01715981445,0.1698268504498085
2021-03-18 12:26:11.500,2021-03-18 12:26:11,0.17,0.01717001445,0.01715981445,0.1698268504498085
2021-03-18 12:26:11.750,2021-03-18 12:26:11,0.17,0.01717001445,0.01715981445,0.1698268504498085
2021-03-18 12:26:12.000,2021-03-18 12:26:12,0.17,0.01717001445,0.01715981445,0.1698268504498085
2021-03-18 12:26:12.250,2021-03-18 12:26:12,0.17,0.01717001445,0.01715981445,0.1698268504498085
2021-03-18 12:26:12.500,2021-03-18 12:26:12,0.17,0.01717001445,0.01715981445,0.1698268504498085
2021-03-18 12:26:12.750,2021-03-18 12:26:12,0.17,0.01717001445,0.01715981445,0.1698268504498085
2021-03-18 12:26:13.000,2021-03-18 12:26:13,0.17,0.01717001445,0.01715981445,0.1698268504498085
2021-03-18 12:26:13.250,2021-03-18 12:26:13,0.17,0.01717001445,0.01715981445,0.1698268504498085
2021-03-18 12:26:13.500,2021-03-18 12:26:13,0.17,0.01717001445,0.01715981445,0.1698268504498085
2021-03-18 12:26:13.750,2021-03-18 12:26:13,0.17,0.01717001445,0.01715981445,0.1698268504498085
2021-03-18 12:26:14.000,2021-03-18 12:26:14,0.17,0.01717001445,0.01715981445,0.1698268504498085
2021-03-18 12:26:14.250,2021-03-18 12:26:14,0.17,0.01717001445,0.01715981445,0.1698268504498085
2021-03-18 12:26:14.500,2021-03-18 12:26:14,0.17,0.01717001445,0.01715981445,0.1698268504498085
2021-03-18 12:26:14.750,2021-03-18 12:26:14,0.17,0.01717001445,0.01715981445,0.1698268504498085
2021-03-18 12:26:15.000,2021-03-18 12:26:15,0.17,0.01717001445,0.01715981445,0.1698268504498085
